init_date,forecast_date,geography_polygon,temperature,precipitation,wind_speed
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 40.375], [-77.125, 40.625], [-77.375, 40.625], [-77.375, 40.375], [-77.125, 40.375] ] ] } ",274.3553466796875,5.5286800488829613e-06,3.12006403764263
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 40.375], [-77.375, 40.625], [-77.625, 40.625], [-77.625, 40.375], [-77.375, 40.375] ] ] } ",274.05902099609375,5.5286800488829613e-06,3.02615893368049
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.375, 40.625], [-79.375, 40.875], [-79.625, 40.875], [-79.625, 40.625], [-79.375, 40.625] ] ] } ",273.92599487304688,5.5286800488829613e-06,1.9962242940964168
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.875, 39.875], [-79.875, 40.125], [-80.125, 40.125], [-80.125, 39.875], [-79.875, 39.875] ] ] } ",275.6630859375,5.5286800488829613e-06,1.6017450452502873
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 40.375], [-75.875, 40.625], [-76.125, 40.625], [-76.125, 40.375], [-75.875, 40.375] ] ] } ",274.94171142578125,5.5286800488829613e-06,3.5354015568419159
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 40.375], [-77.625, 40.625], [-77.875, 40.625], [-77.875, 40.375], [-77.625, 40.375] ] ] } ",273.78955078125,5.5286800488829613e-06,2.8032725497253139
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.125], [-78.125, 40.375], [-78.375, 40.375], [-78.375, 40.125], [-78.125, 40.125] ] ] } ",273.90206909179688,5.5286800488829613e-06,2.6929677363123479
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.125, 40.625], [-79.125, 40.875], [-79.375, 40.875], [-79.375, 40.625], [-79.125, 40.625] ] ] } ",273.874267578125,5.5286800488829613e-06,2.2876876198418872
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 40.625], [-76.875, 40.875], [-77.125, 40.875], [-77.125, 40.625], [-76.875, 40.625] ] ] } ",274.59896850585938,5.5286800488829613e-06,3.2484446877485955
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.375, 39.625], [-79.375, 39.875], [-79.625, 39.875], [-79.625, 39.625], [-79.375, 39.625] ] ] } ",276.322509765625,5.5286800488829613e-06,1.8318620056025918
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 40.375], [-80.125, 40.625], [-80.375, 40.625], [-80.375, 40.375], [-80.125, 40.375] ] ] } ",274.23861694335938,9.331386536359787e-06,1.7035370163445702
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 40.375], [-80.375, 40.625], [-80.625, 40.625], [-80.625, 40.375], [-80.375, 40.375] ] ] } ",274.37606811523438,9.331386536359787e-06,1.8003929055502446
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 40.375], [-77.875, 40.625], [-78.125, 40.625], [-78.125, 40.375], [-77.875, 40.375] ] ] } ",273.79653930664062,9.331386536359787e-06,2.7414082249957832
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 40.125], [-80.125, 40.375], [-80.375, 40.375], [-80.375, 40.125], [-80.125, 40.125] ] ] } ",274.78607177734375,9.331386536359787e-06,1.7523699328212992
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.375, 39.875], [-79.375, 40.125], [-79.625, 40.125], [-79.625, 39.875], [-79.375, 39.875] ] ] } ",276.16925048828125,9.331386536359787e-06,1.6428410427457789
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.625, 40.125], [-78.625, 40.375], [-78.875, 40.375], [-78.875, 40.125], [-78.625, 40.125] ] ] } ",273.5157470703125,9.331386536359787e-06,3.060320928642188
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 40.875], [-77.125, 41.125], [-77.375, 41.125], [-77.375, 40.875], [-77.125, 40.875] ] ] } ",273.40158081054688,9.331386536359787e-06,3.4366321736637557
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.875, 40.125], [-78.875, 40.375], [-79.125, 40.375], [-79.125, 40.125], [-78.875, 40.125] ] ] } ",274.11260986328125,9.331386536359787e-06,2.557600348556988
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.125, 40.125], [-79.125, 40.375], [-79.375, 40.375], [-79.375, 40.125], [-79.125, 40.125] ] ] } ",274.94198608398438,9.331386536359787e-06,1.8793245338475351
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 40.875], [-75.625, 41.125], [-75.875, 41.125], [-75.875, 40.875], [-75.625, 40.875] ] ] } ",271.90966796875,9.331386536359787e-06,3.7759008704130834
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 40.625], [-75.875, 40.875], [-76.125, 40.875], [-76.125, 40.625], [-75.875, 40.625] ] ] } ",273.45010375976562,9.331386536359787e-06,3.7218368536386222
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.875, 39.875], [-78.875, 40.125], [-79.125, 40.125], [-79.125, 39.875], [-78.875, 39.875] ] ] } ",274.01382446289062,1.3134093023836613e-05,3.1647334763778643
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.125, 39.875], [-79.125, 40.125], [-79.375, 40.125], [-79.375, 39.875], [-79.125, 39.875] ] ] } ",274.8878173828125,1.3134093023836613e-05,2.1312998081516579
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.625], [-78.125, 40.875], [-78.375, 40.875], [-78.375, 40.625], [-78.125, 40.625] ] ] } ",273.036376953125,1.3134093023836613e-05,3.1670044730893494
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 40.625], [-77.875, 40.875], [-78.125, 40.875], [-78.125, 40.625], [-77.875, 40.625] ] ] } ",273.30148315429688,1.3134093023836613e-05,3.0237015154789755
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 39.875], [-78.375, 40.125], [-78.625, 40.125], [-78.625, 39.875], [-78.375, 39.875] ] ] } ",274.15505981445312,1.3134093023836613e-05,2.5166897462933497
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 40.875], [-77.375, 41.125], [-77.625, 41.125], [-77.625, 40.875], [-77.375, 40.875] ] ] } ",272.661865234375,1.3134093023836613e-05,3.3233906153093864
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 39.875], [-80.125, 40.125], [-80.375, 40.125], [-80.375, 39.875], [-80.125, 39.875] ] ] } ",275.40103149414062,1.3134093023836613e-05,1.707457627964631
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.625, 40.625], [-79.625, 40.875], [-79.875, 40.875], [-79.875, 40.625], [-79.625, 40.625] ] ] } ",273.89749145507812,1.3134093023836613e-05,1.8663765209663252
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 40.625], [-77.625, 40.875], [-77.875, 40.875], [-77.875, 40.625], [-77.625, 40.625] ] ] } ",273.23284912109375,1.3134093023836613e-05,3.103273471146164
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.625, 39.625], [-79.625, 39.875], [-79.875, 39.875], [-79.875, 39.625], [-79.625, 39.625] ] ] } ",277.1419677734375,1.3134093023836613e-05,1.5659051292952466
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.375, 40.875], [-79.375, 41.125], [-79.625, 41.125], [-79.625, 40.875], [-79.375, 40.875] ] ] } ",273.45263671875,1.3134093023836613e-05,2.3382777128288139
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.625, 39.875], [-79.625, 40.125], [-79.875, 40.125], [-79.875, 39.875], [-79.625, 39.875] ] ] } ",276.02902221679688,1.3134093023836613e-05,1.6893005170634745
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 41.125], [-80.375, 41.375], [-80.625, 41.375], [-80.625, 41.125], [-80.375, 41.125] ] ] } ",273.59295654296875,1.6936799511313438e-05,1.7342470891944604
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 41.125], [-76.625, 41.375], [-76.875, 41.375], [-76.875, 41.125], [-76.625, 41.125] ] ] } ",273.31631469726562,1.6936799511313438e-05,2.8316437420004839
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 40.625], [-75.125, 40.875], [-75.375, 40.875], [-75.375, 40.625], [-75.125, 40.625] ] ] } ",275.08782958984375,1.6936799511313438e-05,3.4131907086804634
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 40.875], [-75.875, 41.125], [-76.125, 41.125], [-76.125, 40.875], [-75.875, 40.875] ] ] } ",272.38946533203125,1.6936799511313438e-05,3.4918142867136019
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 40.125], [-80.375, 40.375], [-80.625, 40.375], [-80.625, 40.125], [-80.375, 40.125] ] ] } ",274.81842041015625,1.6936799511313438e-05,2.0212054770627481
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.125, 40.875], [-79.125, 41.125], [-79.375, 41.125], [-79.375, 40.875], [-79.125, 40.875] ] ] } ",273.3858642578125,1.6936799511313438e-05,2.5601213946079775
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 40.625], [-80.125, 40.875], [-80.375, 40.875], [-80.375, 40.625], [-80.125, 40.625] ] ] } ",274.09091186523438,1.6936799511313438e-05,1.6420290809224849
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 40.875], [-77.625, 41.125], [-77.875, 41.125], [-77.875, 40.875], [-77.625, 40.875] ] ] } ",272.74832153320312,1.6936799511313438e-05,3.4168659210216465
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 39.625], [-80.125, 39.875], [-80.375, 39.875], [-80.375, 39.625], [-80.125, 39.625] ] ] } ",276.12551879882812,2.0739505998790264e-05,1.6778837095123726
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 40.625], [-80.375, 40.875], [-80.625, 40.875], [-80.625, 40.625], [-80.375, 40.625] ] ] } ",274.13381958007812,2.0739505998790264e-05,1.6001808587420703
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 40.875], [-76.125, 41.125], [-76.375, 41.125], [-76.375, 40.875], [-76.125, 40.875] ] ] } ",272.96609497070312,2.0739505998790264e-05,3.2753900329976471
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 40.875], [-80.125, 41.125], [-80.375, 41.125], [-80.375, 40.875], [-80.125, 40.875] ] ] } ",273.728515625,2.0739505998790264e-05,1.783359686061702
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.875], [-78.125, 41.125], [-78.375, 41.125], [-78.375, 40.875], [-78.125, 40.875] ] ] } ",272.57766723632812,2.0739505998790264e-05,3.3187284279692628
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.125, 39.625], [-79.125, 39.875], [-79.375, 39.875], [-79.375, 39.625], [-79.125, 39.625] ] ] } ",274.88360595703125,2.0739505998790264e-05,2.8404964094790333
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.625, 40.875], [-79.625, 41.125], [-79.875, 41.125], [-79.875, 40.875], [-79.625, 40.875] ] ] } ",273.45013427734375,2.0739505998790264e-05,2.1790958115999279
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 40.875], [-77.875, 41.125], [-78.125, 41.125], [-78.125, 40.875], [-77.875, 40.875] ] ] } ",272.6396484375,2.0739505998790264e-05,3.4122271219804672
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 41.125], [-75.375, 41.375], [-75.625, 41.375], [-75.625, 41.125], [-75.375, 41.125] ] ] } ",271.14883422851562,2.0739505998790264e-05,3.9891702181353241
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 40.875], [-80.375, 41.125], [-80.625, 41.125], [-80.625, 40.875], [-80.375, 40.875] ] ] } ",273.87307739257812,2.0739505998790264e-05,1.6313224049327377
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.875, 40.625], [-79.875, 40.875], [-80.125, 40.875], [-80.125, 40.625], [-79.875, 40.625] ] ] } ",273.94760131835938,2.0739505998790264e-05,1.7499596593877103
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 40.875], [-76.875, 41.125], [-77.125, 41.125], [-77.125, 40.875], [-76.875, 40.875] ] ] } ",274.40863037109375,2.0739505998790264e-05,3.1918581221259412
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.875, 40.875], [-79.875, 41.125], [-80.125, 41.125], [-80.125, 40.875], [-79.875, 40.875] ] ] } ",273.56356811523438,2.0739505998790264e-05,1.9637642985554575
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 39.875], [-80.375, 40.125], [-80.625, 40.125], [-80.625, 39.875], [-80.375, 39.875] ] ] } ",275.37701416015625,2.0739505998790264e-05,2.087310461123129
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 40.875], [-78.375, 41.125], [-78.625, 41.125], [-78.625, 40.875], [-78.375, 40.875] ] ] } ",272.44769287109375,2.454221248626709e-05,3.3944673422008274
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 40.125], [-78.375, 40.375], [-78.625, 40.375], [-78.625, 40.125], [-78.375, 40.125] ] ] } ",273.80087280273438,2.454221248626709e-05,2.87384924968852
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.375], [-78.125, 40.625], [-78.375, 40.625], [-78.375, 40.375], [-78.125, 40.375] ] ] } ",273.60733032226562,2.454221248626709e-05,2.8474190863705804
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.875, 39.625], [-79.875, 39.875], [-80.125, 39.875], [-80.125, 39.625], [-79.875, 39.625] ] ] } ",276.75161743164062,2.454221248626709e-05,1.5665938636528354
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 40.625], [-75.625, 40.875], [-75.875, 40.875], [-75.875, 40.625], [-75.625, 40.625] ] ] } ",274.34439086914062,2.454221248626709e-05,3.5956950817671629
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.625, 40.875], [-78.625, 41.125], [-78.875, 41.125], [-78.875, 40.875], [-78.625, 40.875] ] ] } ",272.75625610351562,2.454221248626709e-05,3.2615611950860384
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 41.125], [-76.375, 41.375], [-76.625, 41.375], [-76.625, 41.125], [-76.375, 41.125] ] ] } ",272.66372680664062,2.454221248626709e-05,2.9354633118565934
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 40.875], [-75.375, 41.125], [-75.625, 41.125], [-75.625, 40.875], [-75.375, 40.875] ] ] } ",272.7509765625,2.454221248626709e-05,3.9961399020461554
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 41.125], [-77.125, 41.375], [-77.375, 41.375], [-77.375, 41.125], [-77.125, 41.125] ] ] } ",273.69638061523438,2.8344918973743916e-05,3.2463562601247267
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.875, 40.875], [-78.875, 41.125], [-79.125, 41.125], [-79.125, 40.875], [-78.875, 40.875] ] ] } ",273.14501953125,2.8344918973743916e-05,2.9234327243000195
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 39.625], [-80.375, 39.875], [-80.625, 39.875], [-80.625, 39.625], [-80.375, 39.625] ] ] } ",275.9718017578125,2.8344918973743916e-05,2.0836874309028253
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 41.125], [-76.875, 41.375], [-77.125, 41.375], [-77.125, 41.125], [-76.875, 41.125] ] ] } ",273.75537109375,2.8344918973743916e-05,3.2622637167424484
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 41.125], [-76.125, 41.375], [-76.375, 41.375], [-76.375, 41.125], [-76.125, 41.125] ] ] } ",272.87698364257812,2.8344918973743916e-05,3.2659010483168158
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.875, 41.125], [-79.875, 41.375], [-80.125, 41.375], [-80.125, 41.125], [-79.875, 41.125] ] ] } ",273.05105590820312,3.2147625461220741e-05,2.2042725831116723
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 41.125], [-80.125, 41.375], [-80.375, 41.375], [-80.375, 41.125], [-80.125, 41.125] ] ] } ",273.33279418945312,3.2147625461220741e-05,2.0533667355172311
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.375, 41.125], [-79.375, 41.375], [-79.625, 41.375], [-79.625, 41.125], [-79.375, 41.125] ] ] } ",272.99258422851562,3.2147625461220741e-05,2.4904762698758494
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 40.625], [-75.375, 40.875], [-75.625, 40.875], [-75.625, 40.625], [-75.375, 40.625] ] ] } ",274.919921875,3.2147625461220741e-05,3.5393639361463287
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 41.125], [-75.125, 41.375], [-75.375, 41.375], [-75.375, 41.125], [-75.125, 41.125] ] ] } ",272.03836059570312,3.2147625461220741e-05,4.1816439269014358
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.875, 39.625], [-78.875, 39.875], [-79.125, 39.875], [-79.125, 39.625], [-78.875, 39.625] ] ] } ",274.03689575195312,3.2147625461220741e-05,3.3933402096415408
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 41.125], [-75.875, 41.375], [-76.125, 41.375], [-76.125, 41.125], [-75.875, 41.125] ] ] } ",272.57125854492188,3.5950331948697567e-05,3.3613194146899605
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.625, 39.875], [-78.625, 40.125], [-78.875, 40.125], [-78.875, 39.875], [-78.625, 39.875] ] ] } ",273.9063720703125,3.5950331948697567e-05,2.9792856143907764
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 40.875], [-75.125, 41.125], [-75.375, 41.125], [-75.375, 40.875], [-75.125, 40.875] ] ] } ",273.83029174804688,3.5950331948697567e-05,3.8095556551910246
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.625, 41.125], [-79.625, 41.375], [-79.875, 41.375], [-79.875, 41.125], [-79.625, 41.125] ] ] } ",272.949951171875,3.5950331948697567e-05,2.3519458291494035
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 41.375], [-80.375, 41.625], [-80.625, 41.625], [-80.625, 41.375], [-80.375, 41.375] ] ] } ",273.46820068359375,3.9753038436174393e-05,1.9335749544010781
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-74.875, 41.125], [-74.875, 41.375], [-75.125, 41.375], [-75.125, 41.125], [-74.875, 41.125] ] ] } ",273.14144897460938,3.9753038436174393e-05,3.8681153018736927
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 41.125], [-77.625, 41.375], [-77.875, 41.375], [-77.875, 41.125], [-77.625, 41.125] ] ] } ",272.52587890625,3.9753038436174393e-05,3.4962258833137
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 41.375], [-75.125, 41.625], [-75.375, 41.625], [-75.375, 41.375], [-75.125, 41.375] ] ] } ",271.77398681640625,3.9753038436174393e-05,4.0207888529667617
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 41.125], [-77.375, 41.375], [-77.625, 41.375], [-77.625, 41.125], [-77.375, 41.125] ] ] } ",272.82171630859375,3.9753038436174393e-05,3.389992967260433
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 41.375], [-76.625, 41.625], [-76.875, 41.625], [-76.875, 41.375], [-76.625, 41.375] ] ] } ",271.26681518554688,4.3555744923651218e-05,3.2308390855206608
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 41.375], [-76.375, 41.625], [-76.625, 41.625], [-76.625, 41.375], [-76.375, 41.375] ] ] } ",271.23248291015625,4.3555744923651218e-05,3.3804819455313515
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.125, 41.125], [-79.125, 41.375], [-79.375, 41.375], [-79.375, 41.125], [-79.125, 41.125] ] ] } ",272.85147094726562,4.3555744923651218e-05,2.6783712608834369
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 41.625], [-76.375, 41.875], [-76.625, 41.875], [-76.625, 41.625], [-76.375, 41.625] ] ] } ",272.13568115234375,4.3555744923651218e-05,3.3175772842855014
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 41.125], [-77.875, 41.375], [-78.125, 41.375], [-78.125, 41.125], [-77.875, 41.125] ] ] } ",272.44680786132812,4.3555744923651218e-05,3.4300311250973436
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 41.625], [-75.875, 41.875], [-76.125, 41.875], [-76.125, 41.625], [-75.875, 41.625] ] ] } ",272.05670166015625,4.3555744923651218e-05,3.4599926409312016
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 41.375], [-76.125, 41.625], [-76.375, 41.625], [-76.375, 41.375], [-76.125, 41.375] ] ] } ",271.64059448242188,4.3555744923651218e-05,3.6512811270514502
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 41.625], [-75.375, 41.875], [-75.625, 41.875], [-75.625, 41.625], [-75.375, 41.625] ] ] } ",271.47048950195312,4.7358509618788958e-05,3.9877882161575826
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 41.125], [-75.625, 41.375], [-75.875, 41.375], [-75.875, 41.125], [-75.625, 41.125] ] ] } ",271.56182861328125,4.7358509618788958e-05,3.4139846001840692
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 41.375], [-75.875, 41.625], [-76.125, 41.625], [-76.125, 41.375], [-75.875, 41.375] ] ] } ",272.50955200195312,4.7358509618788958e-05,3.4155355808020604
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 41.375], [-75.375, 41.625], [-75.625, 41.625], [-75.625, 41.375], [-75.375, 41.375] ] ] } ",271.48312377929688,4.7358509618788958e-05,3.7308750881161181
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.625, 39.625], [-78.625, 39.875], [-78.875, 39.875], [-78.875, 39.625], [-78.625, 39.625] ] ] } ",274.62115478515625,4.7358509618788958e-05,2.5536999490111403
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 41.125], [-78.125, 41.375], [-78.375, 41.375], [-78.375, 41.125], [-78.125, 41.125] ] ] } ",272.38253784179688,4.7358509618788958e-05,3.4364801509061529
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 41.875], [-76.625, 42.125], [-76.875, 42.125], [-76.875, 41.875], [-76.625, 41.875] ] ] } ",272.10702514648438,5.1161216106265783e-05,3.4582187775113491
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-74.875, 41.375], [-74.875, 41.625], [-75.125, 41.625], [-75.125, 41.375], [-74.875, 41.375] ] ] } ",272.36581420898438,5.1161216106265783e-05,3.9788960679344432
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 41.625], [-76.125, 41.875], [-76.375, 41.875], [-76.375, 41.625], [-76.125, 41.625] ] ] } ",272.25360107421875,5.1161216106265783e-05,3.2770692976754381
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 41.375], [-76.875, 41.625], [-77.125, 41.625], [-77.125, 41.375], [-76.875, 41.375] ] ] } ",272.12945556640625,5.4963922593742609e-05,3.2879193603057622
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 41.625], [-76.625, 41.875], [-76.875, 41.875], [-76.875, 41.625], [-76.625, 41.625] ] ] } ",272.05630493164062,5.4963922593742609e-05,3.460032613742837
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 41.625], [-75.125, 41.875], [-75.375, 41.875], [-75.375, 41.625], [-75.125, 41.625] ] ] } ",271.79470825195312,5.4963922593742609e-05,4.2433562239791387
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 41.375], [-75.625, 41.625], [-75.875, 41.625], [-75.875, 41.375], [-75.625, 41.375] ] ] } ",271.80166625976562,5.4963922593742609e-05,3.2955938865063619
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 41.125], [-78.375, 41.375], [-78.625, 41.375], [-78.625, 41.125], [-78.375, 41.125] ] ] } ",272.28225708007812,5.8766629081219435e-05,3.4357100323798142
12-18-2022,12-20-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.625, 41.125], [-78.625, 41.375], [-78.875, 41.375], [-78.875, 41.125], [-78.625, 41.125] ] ] } ",272.570556640625,6.256933556869626e-05,3.2213475438037928
