init_time,geography,geography_polygon,forecast_time,forecast_hours_offset,2m_temperature,total_precipitation_6hr,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-18 12:00:00.000000 UTC,12,269.88229370117188,0.00035632852814160287,3.752812385559082,0.52721309661865234,3.7896641606416623
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-18 18:00:00.000000 UTC,18,270.51925659179688,0.00034016702556982636,4.8944182395935059,0.65850681066513062,4.9385181100971938
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-19 00:00:00.000000 UTC,24,269.36251831054688,0.00010059640044346452,3.2083539962768555,0.88842201232910156,3.3290883192574747
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-19 06:00:00.000000 UTC,30,268.9803466796875,8.1582868006080389e-05,3.1468830108642578,1.0215308666229248,3.30853411581768
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-19 12:00:00.000000 UTC,36,267.482177734375,3.9753038436174393e-05,2.501436710357666,0.77830475568771362,2.6197221052338917
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-19 18:00:00.000000 UTC,42,271.2734375,2.8344918973743916e-05,2.517902135848999,0.39833959937095642,2.5492166644167313
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-20 00:00:00.000000 UTC,48,268.60324096679688,2.0739505998790264e-05,0.99868810176849365,-0.2986665666103363,1.0423913097415787
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-20 06:00:00.000000 UTC,54,266.73818969726562,1.3134093023836613e-05,-1.1967078447341919,-0.51043057441711426,1.3010184614171083
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-20 12:00:00.000000 UTC,60,266.84011840820312,2.8344918973743916e-05,-1.9870504140853882,-0.62720328569412231,2.0836874309028253
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-20 18:00:00.000000 UTC,66,275.9718017578125,2.8344918973743916e-05,-0.7751917839050293,-0.34525462985038757,0.84860064887259534
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-21 00:00:00.000000 UTC,72,270.46835327148438,2.454221248626709e-05,-1.062788724899292,-1.7973507642745972,2.0880588218753662
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-21 06:00:00.000000 UTC,78,268.81732177734375,1.7259735614061356e-06,-1.4908909797668457,-1.0325801372528076,1.8135538738618084
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-21 12:00:00.000000 UTC,84,268.02236938476562,9.331386536359787e-06,-1.8487405776977539,-0.91399228572845459,2.0623345077841639
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-21 18:00:00.000000 UTC,90,279.51849365234375,3.2147625461220741e-05,-0.97058218717575073,0.954371452331543,1.3611960369793481
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-22 00:00:00.000000 UTC,96,274.48385620117188,5.4963922593742609e-05,-2.4634513854980469,0.89870774745941162,2.6222639729927679
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-22 06:00:00.000000 UTC,102,275.1768798828125,9.6793693955987692e-05,-1.6028561592102051,2.3604846000671387,2.8532499740247452
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-22 12:00:00.000000 UTC,108,274.9169921875,0.0029069951269775629,-1.8377635478973389,2.1620314121246338,2.8375613975725447
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-22 18:00:00.000000 UTC,114,277.04702758789062,0.0032872660085558891,-1.0913288593292236,1.3440172672271729,1.731294629405874
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-23 00:00:00.000000 UTC,120,275.86480712890625,0.0011577493278309703,0.79671168327331543,1.5945038795471191,1.7824679879748229
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-23 06:00:00.000000 UTC,126,275.03927612304688,0.0021084262989461422,1.5080199241638184,1.0088250637054443,1.8143461910107845
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-23 12:00:00.000000 UTC,132,258.40658569335938,0.0080178352072834969,7.1282334327697754,2.7610211372375488,7.6442756093909452
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-23 18:00:00.000000 UTC,138,255.96060180664062,0.0018574476707726717,7.6990365982055664,2.9897263050079346,8.2591541891022437
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-24 00:00:00.000000 UTC,144,254.34013366699219,0.00072138849645853043,6.8384413719177246,2.488753080368042,7.2772365834977073
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-24 06:00:00.000000 UTC,150,253.41780090332031,0.0003810461494140327,5.5738935470581055,2.4668204784393311,6.0953664817452644
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-24 12:00:00.000000 UTC,156,252.64323425292969,0.000165242439834401,4.3269085884094238,2.3185856342315674,4.9089690644488924
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-24 18:00:00.000000 UTC,162,257.59634399414062,7.7780161518603563e-05,3.8592891693115234,1.6215794086456299,4.1861238241252181
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-25 00:00:00.000000 UTC,168,256.302001953125,3.2147625461220741e-05,2.4103279113769531,1.6832934617996216,2.939924747149175
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-25 06:00:00.000000 UTC,174,254.43693542480469,1.3134093023836613e-05,1.4048365354537964,1.8720660209655762,2.3405548227289423
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-25 12:00:00.000000 UTC,180,254.81657409667969,4.7358509618788958e-05,0.38617277145385742,1.820637583732605,1.8611422892170419
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-25 18:00:00.000000 UTC,186,262.72525024414062,0.000165242439834401,0.61010313034057617,1.8089905977249146,1.9091026196379579
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-26 00:00:00.000000 UTC,192,261.93539428710938,0.00026411286671645939,-0.47003173828125,1.4120843410491943,1.4882580492737243
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-26 06:00:00.000000 UTC,198,261.74429321289062,7.7780161518603563e-05,-0.49747419357299805,2.3123838901519775,2.3652906436008023
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-26 12:00:00.000000 UTC,204,264.22085571289062,2.0739505998790264e-05,-0.44094273447990417,3.3724141120910645,3.4011185569635143
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-26 18:00:00.000000 UTC,210,274.49398803710938,0.00012341263936832547,0.34939983487129211,4.6066956520080566,4.6199269555738667
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-27 00:00:00.000000 UTC,216,273.189453125,0.0012261980446055532,1.6490741968154907,3.536984920501709,3.9025258531442346
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-27 06:00:00.000000 UTC,222,272.91427612304688,0.0015152038540691137,2.30330228805542,3.3699939250946045,4.0819187259591381
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-27 12:00:00.000000 UTC,228,272.78240966796875,0.0010931033175438643,2.5667498111724854,2.7625336647033691,3.7709145895622478
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-27 18:00:00.000000 UTC,234,270.41796875,0.00064438366098329425,3.8927688598632812,-0.2384650707244873,3.9000660233227982
